data_index,prob_ham,prob_spam
31945,2.941009370260872e-05,0.999970555305481
14275,0.9999998807907104,1.688528072918416e-07
806,0.9646579623222351,0.03534199297428131
19761,1.2861197838057864e-13,1.0
6446,0.9928231239318848,0.007176881190389395
21462,1.2861197838057864e-13,1.0
6216,1.0,1.358238434917558e-11
31538,2.941009370260872e-05,0.999970555305481
1064,1.0,5.479005338315801e-08
16963,1.0,1.7314445016625157e-11
4544,1.3531874856198556e-06,0.9999986886978149
19090,1.2861197838057864e-13,1.0
13142,0.9999904632568359,9.505220987193752e-06
28399,0.004924958571791649,0.9950750470161438
14941,0.03879259154200554,0.961207389831543
10227,2.1606895828085726e-08,1.0
10937,2.1606895828085726e-08,1.0
21281,1.2861197838057864e-13,1.0
3332,0.999996542930603,3.445737320362241e-06
27029,6.819031841587275e-05,0.999931812286377
923,1.0,2.239166426061534e-13
9321,0.9981006979942322,0.0018993482226505876
12831,0.9999459981918335,5.40475630259607e-05
16238,2.0905648057123472e-07,0.9999997615814209
10702,2.1606895828085726e-08,1.0
10155,2.1606895828085726e-08,1.0
20548,1.2861197838057864e-13,1.0
19136,1.2861197838057864e-13,1.0
17695,1.4603506182098158e-09,1.0
10623,2.1606895828085726e-08,1.0
5747,1.0,3.122816727429978e-10
27394,6.819031841587275e-05,0.999931812286377
15345,2.0905648057123472e-07,0.9999997615814209
20236,1.2861197838057864e-13,1.0
8899,1.0,3.885472152354019e-11
12471,1.0,4.392497216648694e-12
18668,1.2861197838057864e-13,1.0
16631,0.9999974966049194,2.4565547391830478e-06
29820,2.941009370260872e-05,0.999970555305481
2265,0.999403715133667,0.0005962491268292069
24447,6.817783287260681e-05,0.999931812286377
11765,0.9999996423721313,3.006728945820214e-07
12360,1.0,7.271853674772899e-10
20431,1.2861197838057864e-13,1.0
29165,1.0,5.974164274391569e-09
1149,1.0,1.833066060052957e-10
33705,2.941009370260872e-05,0.999970555305481
20891,1.2861197838057864e-13,1.0
30134,2.941009370260872e-05,0.999970555305481
29189,0.999923825263977,7.613622437929735e-05
14977,0.9999357461929321,6.42490413156338e-05
28500,0.9949855804443359,0.005014445632696152
20768,1.2861197838057864e-13,1.0
17784,1.0,3.640027834705961e-09
23468,1.0,2.2574636604488774e-10
13155,0.9929681420326233,0.007031796034425497
19831,1.2861197838057864e-13,1.0
1707,1.0,7.834246029680969e-10
14240,1.0,1.303386652079519e-13
33301,2.941009370260872e-05,0.999970555305481
18434,1.2861197838057864e-13,1.0
12453,0.9695014953613281,0.030498439446091652
23459,1.0,1.8457143365763207e-13
23269,1.0,4.9572233931692924e-14
1939,0.999640703201294,0.0003592373977880925
15806,2.0905648057123472e-07,0.9999997615814209
33663,2.941009370260872e-05,0.999970555305481
13734,0.9999982118606567,1.8071550584863871e-06
2155,0.9983248114585876,0.0016752155497670174
4421,1.3531874856198556e-06,0.9999986886978149
32538,2.941009370260872e-05,0.999970555305481
3833,1.3531874856198556e-06,0.9999986886978149
1240,0.99208003282547,0.00791998952627182
3508,0.9999855756759644,1.4395361176866572e-05
11558,0.9983982443809509,0.0016017447924241424
11284,0.9995156526565552,0.0004842986527364701
6597,1.0,3.928608549585988e-09
11443,0.9312928318977356,0.068707175552845
28958,1.0,4.622004515231204e-11
33230,2.941009370260872e-05,0.999970555305481
7350,1.0,5.805317164486734e-14
17455,5.354616661179534e-08,1.0
33467,2.941009370260872e-05,0.999970555305481
1135,0.9999998807907104,1.201591857125095e-07
15968,2.0905648057123472e-07,0.9999997615814209
15447,2.0905648057123472e-07,0.9999997615814209
30313,2.941009370260872e-05,0.999970555305481
9515,1.0,3.168521348073661e-11
29804,2.941009370260872e-05,0.999970555305481
2134,0.9999662637710571,3.368784018675797e-05
11147,1.0,8.279132046595805e-09
24241,6.819031841587275e-05,0.999931812286377
18487,1.2861197838057864e-13,1.0
18825,1.2861197838057864e-13,1.0
14623,1.0,5.842168349090571e-08
24334,6.817783287260681e-05,0.999931812286377
2122,0.9999990463256836,9.855672260528081e-07
7735,0.03911590576171875,0.9608840346336365
15392,2.0903415531847713e-07,0.9999997615814209
24070,6.819031841587275e-05,0.999931812286377
21017,1.2861197838057864e-13,1.0
12104,1.0,3.643016199816884e-08
5096,1.3531874856198556e-06,0.9999986886978149
24442,6.819031841587275e-05,0.999931812286377
9750,2.1606895828085726e-08,1.0
5597,1.0,4.276104643985423e-12
18282,1.2861197838057864e-13,1.0
31775,2.941009370260872e-05,0.999970555305481
26508,6.819031841587275e-05,0.999931812286377
1503,1.0,1.868769895774225e-11
31951,2.941009370260872e-05,0.999970555305481
32900,2.941009370260872e-05,0.999970555305481
25169,6.819031841587275e-05,0.999931812286377
32206,2.941009370260872e-05,0.999970555305481
12088,1.0,2.688751998825012e-10
8350,0.9999879598617554,1.2088519724784419e-05
1590,0.9999510049819946,4.9049929657485336e-05
10373,2.1606895828085726e-08,1.0
26086,6.819031841587275e-05,0.999931812286377
13477,1.0,6.793000384419656e-09
26887,6.819031841587275e-05,0.999931812286377
20751,1.2861197838057864e-13,1.0
8116,0.9997453093528748,0.0002546281029935926
20223,1.2861197838057864e-13,1.0
12507,0.9990257024765015,0.0009743008413352072
12622,0.9997342228889465,0.000265715440036729
1158,1.0,1.1714069991786147e-10
19840,1.2861197838057864e-13,1.0
22493,1.2861197838057864e-13,1.0
25046,6.819031841587275e-05,0.999931812286377
8109,1.0,3.853197583225665e-08
32843,2.941009370260872e-05,0.999970555305481
19070,1.2861197838057864e-13,1.0
30973,2.941009370260872e-05,0.999970555305481
29889,2.941009370260872e-05,0.999970555305481
20065,1.2861197838057864e-13,1.0
25138,6.819031841587275e-05,0.999931812286377
20754,1.2861197838057864e-13,1.0
23210,0.9999995231628418,5.020592652726918e-07
30444,2.941009370260872e-05,0.999970555305481
29069,1.0,1.7152814280052553e-08
6134,1.0,5.033498595707897e-08
6608,1.0,3.032294901283983e-11
24677,6.819031841587275e-05,0.999931812286377
26645,6.819031841587275e-05,0.999931812286377
5956,0.9999681711196899,3.1865878554526716e-05
13349,0.9990487694740295,0.0009512450196780264
30108,2.941009370260872e-05,0.999970555305481
21618,1.2861197838057864e-13,1.0
14785,0.9996705055236816,0.0003295288188382983
24782,6.819031841587275e-05,0.999931812286377
3597,0.968616783618927,0.0313832089304924
9295,1.0,5.1343416629379135e-08
8179,0.9999997615814209,2.498149171969999e-07
30084,2.941009370260872e-05,0.999970555305481
20615,1.2861197838057864e-13,1.0
28695,1.0,7.214847469461105e-11
12678,0.9678651094436646,0.03213485702872276
14192,1.0,1.914578349180947e-16
24340,6.819031841587275e-05,0.999931812286377
1009,1.0,2.85364288622747e-13
27362,6.819031841587275e-05,0.999931812286377
31009,2.941009370260872e-05,0.999970555305481
4567,1.3531874856198556e-06,0.9999986886978149
212,1.0,2.455643381780309e-13
29868,2.941009370260872e-05,0.999970555305481
29372,2.941009370260872e-05,0.999970555305481
28329,1.0,1.0458521405829854e-19
32675,2.941009370260872e-05,0.999970555305481
5439,0.9998611211776733,0.00013887810928281397
17,1.0,3.419303729046419e-11
28764,0.9999122619628906,8.767939289100468e-05
26796,6.819031841587275e-05,0.999931812286377
18032,0.9999972581863403,2.6984498617821373e-06
21292,1.2861197838057864e-13,1.0
11966,0.8516484498977661,0.1483515352010727
26664,6.819031841587275e-05,0.999931812286377
28194,0.8227327466011047,0.1772671937942505
15558,2.0905648057123472e-07,0.9999997615814209
12103,0.9999946355819702,5.378052719606785e-06
14863,1.0,1.3618775440704667e-08
23555,1.0,1.2145362049409414e-08
8615,1.0,9.397051713155857e-12
12219,0.8866751790046692,0.11332482099533081
18832,1.2861197838057864e-13,1.0
2094,1.0,9.812828771771365e-09
6925,1.0,5.350305531948152e-09
16934,1.0,1.3861598535669373e-09
5510,0.9999829530715942,1.7103740901802666e-05
19672,1.2861197838057864e-13,1.0
731,0.9999899864196777,1.0064050002256408e-05
27272,6.819031841587275e-05,0.999931812286377
1809,0.9999998807907104,6.50270735036429e-08
4087,1.3531874856198556e-06,0.9999986886978149
21858,1.2861197838057864e-13,1.0
23355,1.0,5.1604178707975734e-08
31752,2.941009370260872e-05,0.999970555305481
14696,1.0,1.493914991712586e-10
22506,1.2861197838057864e-13,1.0
30799,2.941009370260872e-05,0.999970555305481
31296,2.941009370260872e-05,0.999970555305481
24113,6.819031841587275e-05,0.999931812286377
20139,1.2861197838057864e-13,1.0
23432,0.9999951124191284,4.8604479161440395e-06
9167,0.9999897480010986,1.0285745702276472e-05
2572,1.0,5.2011149939998866e-21
6338,0.9820008873939514,0.01799914985895157
31823,2.941009370260872e-05,0.999970555305481
29971,2.941009370260872e-05,0.999970555305481
1205,0.8246296644210815,0.17537027597427368
25060,6.819031841587275e-05,0.999931812286377
31953,2.941009370260872e-05,0.999970555305481
33715,2.941009370260872e-05,0.999970555305481
14960,0.9999997615814209,1.863277958591425e-07
32691,2.941009370260872e-05,0.999970555305481
30902,2.941009370260872e-05,0.999970555305481
25303,6.819031841587275e-05,0.999931812286377
2402,0.9995885491371155,0.00041143796988762915
10473,2.1606895828085726e-08,1.0
2339,0.11901719123125076,0.8809828162193298
12822,0.9999889135360718,1.1043070117011666e-05
33502,2.941009370260872e-05,0.999970555305481
12680,0.9999191761016846,8.086339221335948e-05
27253,6.819031841587275e-05,0.999931812286377
622,0.9999260902404785,7.386828656308353e-05
10253,2.1606895828085726e-08,1.0
6542,1.0,5.346370812731038e-08
4757,1.3531874856198556e-06,0.9999986886978149
4088,1.3531874856198556e-06,0.9999986886978149
27576,6.819031841587275e-05,0.999931812286377
22845,0.8896906971931458,0.11030931025743484
24926,6.819031841587275e-05,0.999931812286377
14925,0.9996008276939392,0.0003991616831626743
4778,1.3531874856198556e-06,0.9999986886978149
29379,2.941009370260872e-05,0.999970555305481
10691,2.1606895828085726e-08,1.0
10475,2.1606895828085726e-08,1.0
4596,1.3531874856198556e-06,0.9999986886978149
31356,2.941009370260872e-05,0.999970555305481
3003,0.9665054082870483,0.033494528383016586
4202,1.3531874856198556e-06,0.9999986886978149
12672,0.9999399185180664,6.004065653542057e-05
6816,0.8263530135154724,0.1736469864845276
6707,0.9999994039535522,5.602413466476719e-07
32970,2.941009370260872e-05,0.999970555305481
12579,0.9998378753662109,0.00016203944687731564
12145,0.00010911977005889639,0.999890923500061
20013,1.2861197838057864e-13,1.0
12417,0.9999996423721313,3.1674150591243233e-07
12769,1.0,6.501603509040388e-12
32314,2.941009370260872e-05,0.999970555305481
17596,7.207364566275132e-11,1.0
11176,0.9999103546142578,8.964349399320781e-05
3200,1.0,1.4726900254835584e-11
17671,6.308311095715169e-10,1.0
17896,5.604695596517217e-10,1.0
2860,1.0,1.3270047283242548e-08
2048,1.0,4.8246049553803574e-18
22102,1.2861197838057864e-13,1.0
4033,1.3531874856198556e-06,0.9999986886978149
19306,1.2861197838057864e-13,1.0
3906,1.3531874856198556e-06,0.9999986886978149
9134,1.0,2.3313834418559054e-08
15116,2.0903415531847713e-07,0.9999997615814209
11826,0.008976736105978489,0.9910233020782471
12837,0.9999843835830688,1.557030191179365e-05
28207,0.9999977350234985,2.2886435999680543e-06
17466,1.6014602977065806e-09,1.0
17228,0.9639202952384949,0.03607969358563423
8747,0.9353833794593811,0.06461657583713531
26983,6.819031841587275e-05,0.999931812286377
10976,2.1606895828085726e-08,1.0
14908,0.9999991655349731,8.428974069829565e-07
7773,0.996012806892395,0.0039872415363788605
18986,1.2861197838057864e-13,1.0
12779,0.9999995231628418,4.924537506667548e-07
14038,0.45393505692481995,0.5460650324821472
6457,0.9999983310699463,1.627902179279772e-06
14083,1.0,9.741548678832146e-10
14139,0.9999754428863525,2.4597182346042246e-05
30913,2.941009370260872e-05,0.999970555305481
8453,0.9956132173538208,0.004386732820421457
778,0.6230329275131226,0.37696710228919983
12726,1.0,6.648816164300797e-09
3262,1.0,5.537895836349449e-11
28630,0.9999997615814209,1.8270716850565805e-07
31083,2.941009370260872e-05,0.999970555305481
17864,4.2507890540832705e-09,1.0
11619,0.999993085861206,6.913136530783959e-06
8724,0.999964714050293,3.5302342439536005e-05
33055,2.941009370260872e-05,0.999970555305481
14698,0.9999871253967285,1.291772787226364e-05
16888,0.9983622431755066,0.0016377195715904236
13730,0.9998323917388916,0.0001675653038546443
24684,6.819031841587275e-05,0.999931812286377
29578,2.941009370260872e-05,0.999970555305481
12332,0.9999880790710449,1.1903649465239141e-05
32960,2.941009370260872e-05,0.999970555305481
7063,1.0,1.585235523578199e-12
24604,6.819031841587275e-05,0.999931812286377
5811,0.9999805688858032,1.9419512682361528e-05
22240,1.2861197838057864e-13,1.0
1494,1.0,5.184727314144766e-08
22148,1.2861197838057864e-13,1.0
6348,0.9819105267524719,0.018089450895786285
28008,0.9999997615814209,1.8927936196178052e-07
16856,0.999721109867096,0.0002788634446915239
4750,1.3531874856198556e-06,0.9999986886978149
31472,2.941009370260872e-05,0.999970555305481
13645,0.9999988079071045,1.1433124882387347e-06
21864,1.2861197838057864e-13,1.0
4419,1.3531874856198556e-06,0.9999986886978149
31403,2.941009370260872e-05,0.999970555305481
28438,0.9999998807907104,1.7191273116168304e-07
23051,0.9912670254707336,0.008733020164072514
30030,2.941009370260872e-05,0.999970555305481
27464,6.819031841587275e-05,0.999931812286377
12737,1.0,3.97394739337642e-09
32516,2.941009370260872e-05,0.999970555305481
32724,2.941009370260872e-05,0.999970555305481
6135,0.9987875819206238,0.001212377450428903
11319,0.9997020363807678,0.00029797747265547514
31463,2.941009370260872e-05,0.999970555305481
15520,2.0905648057123472e-07,0.9999997615814209
24299,6.819031841587275e-05,0.999931812286377
20385,1.2861197838057864e-13,1.0
6574,0.9999986886978149,1.3075379001747933e-06
3643,1.0,1.3363320142750769e-22
25593,6.819031841587275e-05,0.999931812286377
30117,2.941009370260872e-05,0.999970555305481
23825,0.9854501485824585,0.014549887739121914
19550,1.2861197838057864e-13,1.0
23184,1.0,2.1001234309060636e-16
7791,0.9999998807907104,9.42162046158046e-08
13100,0.9999998807907104,1.3963403944217134e-07
7352,0.9999920129776001,7.952107807795983e-06
10578,2.1606895828085726e-08,1.0
32759,2.941009370260872e-05,0.999970555305481
15233,2.0905648057123472e-07,0.9999997615814209
